tweet id;name;username;tweet text;reference type;reference id;created at;like;quote;reply;retweet;tweet url;mentions;hashtags;;;;;;;;;;
1502999604744580000,00;Gub. Ganjil;caloproperty;@pengarang_sajak Setuju....;;;;;;;;;;;;;;;;;;;;
"Waspada lah waspada lah waspada lah...""";replied_to;1,50299E+18;2022-03-13T13:26:44.000Z;7;0,00;0;0;https://twitter.com/caloproperty/status/1502999604744581124;@pengarang_sajak;;;;;;;;;;;;;;
1502999514315060000,00;Konstitusi;sesuaiamandemen;@gundala2221 Kalau saudaramu, familimu, keluargamu ditembak mati densus, lalu dalihnya teroris, apa kau rela...???;replied_to;1502997647870750000,00;2022-03-13T13:26:23.000Z;1;1;0;0;https://twitter.com/sesuaiamandemen/status/1502999514315063297;@gundala2221;;;;;;;;;;;
1502999391720040000,00;Moehammad Ra Fik's;MoehammadRa;@DivHumas_Polri Jadikanlah hukum itu sama sama runcing ke atas &amp;;;;;;;;;;;;;;;;;;;;
Dan bukan tumpul ke atas; runcing ke bawah!.;;;;;;;;;;;;;;;;;;;;;;
"Teroris https://t.co/VDm9CGWd2h""";original;;2022-03-13T13:25:54.000Z;1;0,00;0;0;https://twitter.com/MoehammadRa/status/1502999391720046593;@DivHumas_Polri;;;;;;;;;;;;;;
1502999357200640000,00;Perwira@jagat7🇮🇩💯;Perwirajagat7;Patut di contoh untuk para teroris bangsat https://t.co/y74r8Slcjt;quoted;1502970077297080000,00;2022-03-13T13:25:45.000Z;1;0;0;0;https://twitter.com/Perwirajagat7/status/1502999357200642055;;;;;;;;;;;;
1502999304939570000,00;Ari Purnomo;AriPurn10180090;@topeng_politik @Vaya7z @erickthohir @ganjarpranowo blom di pecat juga tuh pembela teroris???;;;;;;;;;;;;;;;;;;;;
"coret dari daftar capres""";replied_to;1,50284E+18;2022-03-13T13:25:33.000Z;1;0,00;0;0;https://twitter.com/AriPurn10180090/status/1502999304939577344;@topeng_politik,@Vaya7z,@erickthohir,@ganjarpranowo;;;;;;;;;;;;;;
1502999182780500000,00;🙏🙏🙏;A123456789ZQ;@ocukam 🤣🙈✔️;;;;;;;;;;;;;;;;;;;;
Ya mmng harus diamlah percuma bicara;;;;;;;;;;;;;;;;;;;;;;;
Dah tidak ada guna;;;;;;;;;;;;;;;;;;;;;;;
MUI ajelis untuk impian ya;;;;;;;;;;;;;;;;;;;;;;;
Para teroris &amp;;;;;;;;;;;;;;;;;;;;;;;
Sekarang hilang sudah;;;;;;;;;;;;;;;;;;;;;;;
Kemenag mengambil alih ya😂;;;;;;;;;;;;;;;;;;;;;;;
Selamanya;;;;;;;;;;;;;;;;;;;;;;;
Bubar aja ormasnya;;;;;;;;;;;;;;;;;;;;;;;
Daripada TUPOKSINYA ;;;;;;;;;;;;;;;;;;;;;;;
Apalagi logonya;;;;;;;;;;;;;;;;;;;;;;;
Membawa agama kelakuan gila;;;;;;;;;;;;;;;;;;;;;;;
"Siapa Manusianya https://t.co/4BWJJXshNA""";replied_to;1,503E+18;2022-03-13T13:25:04.000Z;4;0,00;0;1;https://twitter.com/A123456789ZQ/status/1502999182780502018;@ocukam;;;;;;;;;;;;;;
1502999038308020000,00;SahLeo;SahLeo_NKRI;Teroris itu bertubuh manusia, namun hati kemanusiaanya telah dikuasai dengki yg mendalam sehingga melakukan kebiadapan dianggap sebagai ibadah. ;;;;;;;;;;;;;;;;;;;;
"Pembela teroris atas nama kemanusiaan adalah pendukung kejahatan https://t.co/BUyhTLcFjq""";original;;2022-03-13T13:24:29.000Z;2;0,00;1;0;https://twitter.com/SahLeo_NKRI/status/1502999038308020227;;;;;;;;;;;;;;;
1502999021279130000,00;Tante Mardanie S;sabiwir1;HAM akan panggil Densus 88 tentang penembakan Teroris.;;;;;;;;;;;;;;;;;;;;
Namun;;;;;;;;;;;;;;;;;;;;;;;
HAM diam tak berkutik ketika Rakyat sipil dan Petugas dibunuh KKB Papua.;;;;;;;;;;;;;;;;;;;;;;;
"Artinya HAM apa ?""";original;;2022-03-13T13:24:25.000Z;0;0,00;0;0;https://twitter.com/sabiwir1/status/1502999021279133696;;;;;;;;;;;;;;;
1502998985174560000,00;Wisnu Darjono;wdtu;Hanya manusia-manusia yang hatinya tertutup dan menyukai kekerasan yang membela teroris dengan dalih HAM dan keadilan.;;;;;;;;;;;;;;;;;;;;
Teroris itu biadab; ;;;;;;;;;;;;;;;;;;;;;;
Jangan tunggu mereka beraksi;" baru ditangkap ….. itu terlambat namanya. https://t.co/BIipydXKRu""";quoted;1,50295E+18;2022-03-13T13:24:17.000Z;0,00;0;0;0;https://twitter.com/wdtu/status/1502998985174564866;;;;;;;;;;;;;;
1502998978459480000,00;Tedung Gumi 🇲🇨 ☯️🕉;MulyadiMade;Belalah sahabatmu yg teroris,sampai orang kesayangan , orang dekat, kerabatmu suatu saat menjadi Korbanya.. https://t.co/EIxTrmTEFr;quoted;1502975152140660000,00;2022-03-13T13:24:15.000Z;1;0;0;0;https://twitter.com/MulyadiMade/status/1502998978459480066;;;;;;;;;;;;
1502998978002300000,00;SahLeo;SahLeo_NKRI;@ws_parsitoRF Teroris itu bertubuh manusia, namun hati kemanusiaanya telah dikuasai dengki yg mendalam sehingga melakukan kebiadapan dianggap sebagai ibadah. ;;;;;;;;;;;;;;;;;;;;
"Pembela teroris atas nama kemanusiaan adalah pendukung kejahatan""";replied_to;1,50298E+18;2022-03-13T13:24:15.000Z;1;0,00;0;0;https://twitter.com/SahLeo_NKRI/status/1502998978002309120;@ws_parsitoRF;;;;;;;;;;;;;;
1502998952672600000,00;💯℅Poetra Jateng 😎;Bilan1166;@AbuKahfr Sales HT hakunya nyundul langit ;;;;;;;;;;;;;;;;;;;;
"Dasar teroris lu 😜 https://t.co/Xj8Y5yxkTh""";replied_to;1,503E+18;2022-03-13T13:24:09.000Z;0;0,00;0;0;https://twitter.com/Bilan1166/status/1502998952672604161;@AbuKahfr;;;;;;;;;;;;;;
1502998933270070000,00;alit;si_afp;@geloraco Suriah itu negara sedang perang saudara...teroris atau mujahidin tergantung disisi mana anda berada;replied_to;1502436287504330000,00;2022-03-13T13:24:04.000Z;0;0;1;0;https://twitter.com/si_afp/status/1502998933270073345;@geloraco;;;;;;;;;;;
1502998902894520000,00;Asyifaa;Asyifaa_latif;@sundingjalila Dan jika para teroris OPM menolak adanya dialog drama ini maka jelas mereka tidak ingin Papua maju dan bahkan mereka adalah musuh besar bagi Papua;replied_to;1502842418248710000,00;2022-03-13T13:23:57.000Z;0;0;0;0;https://twitter.com/Asyifaa_latif/status/1502998902894522372;@sundingjalila;;;;;;;;;;;
1502998889229470000,00;Asyifaa;Asyifaa_latif;@sundingjalila Dan jika para teroris OPM menolak adanya dialog drama ini maka jelas mereka tidak ingin Papua maju dan bahkan mereka adalah musuh besar bagi Papua;replied_to;1502842415748890000,00;2022-03-13T13:23:54.000Z;0;0;0;0;https://twitter.com/Asyifaa_latif/status/1502998889229475842;@sundingjalila;;;;;;;;;;;
1502998831033550000,00;c konah;SusiEmilia2;@ObayKusut @hartono_mulyadi Ketika muncul kesaksian alm.itu org baik, Gkda yg dibunuh, gkda yg di bom, di kampungnya jg tenang dan tentram saja, malah banyak menolong orang.;;;;;;;;;;;;;;;;;;;;
Katanya teroris itu tidak memperlihatkan .;;;;;;;;;;;;;;;;;;;;;;;
Kalau tidak kelihatan;" bgmn bisa di cap teroris?""";replied_to;1,50287E+18;2022-03-13T13:23:40.000Z;1,00;0;0;0;https://twitter.com/SusiEmilia2/status/1502998831033556996;@ObayKusut,@hartono_mulyadi;;;;;;;;;;;;;
1502998810728960000,00;OkKoChicPu;OkKoChicPu;Harus bisa diterapkan kalau mau Indonesia bebas teroris betul tidak pak @jokowi ❓ https://t.co/0TwS4o3FJA;quoted;1502987702668750000,00;2022-03-13T13:23:35.000Z;0;0;0;0;https://twitter.com/OkKoChicPu/status/1502998810728960003;@jokowi;;;;;;;;;;;
1502998810628210000,00;@akulah;akulah50025644;@BengkeltanahONE Sesama teroris harus saling melindungi;replied_to;1502976130805990000,00;2022-03-13T13:23:35.000Z;2;0;0;0;https://twitter.com/akulah50025644/status/1502998810628218881;@BengkeltanahONE;;;;;;;;;;;
1502998786947230000,00;Firman;Firman17704504;@_memoryusang @KaDroeNSempaxxx @ListyoSigitP Anda tau itu  separatis,?;;;;;;;;;;;;;;;;;;;;
Apa bedanya;; kalo separatis yg bawa senjata terus menyerang tentara. Apa itu bukan terroris yg menyerang aparat negara.?;;;;;;;;;;;;;;;;;;;;;
"Kalo ga paham ga usah bamyak statment nyalahin. Belajar dulu baru ngomong.""";replied_to;1,50297E+18;2022-03-13T13:23:29.000Z;0;0,00;0;0;https://twitter.com/Firman17704504/status/1502998786947239940;@_memoryusang,@KaDroeNSempaxxx,@ListyoSigitP;;;;;;;;;;;;;;
1502998756249120000,00;zuriyati piu;ZuriyatiP;@_Lin_Apr1lia Iya seharusnya pemerintah Indonesia harus ikut aturan Arab saudi ketahuan teroris langsung tembak di tempat saja;replied_to;1502989567208850000,00;2022-03-13T13:23:22.000Z;0;0;0;0;https://twitter.com/ZuriyatiP/status/1502998756249128963;@_Lin_Apr1lia;;;;;;;;;;;
1502998705720680000,00;TeWeL;TeweL0101;Dukung terosss khilafakk drunn....sumbangan buat teroris lancar jaya ..😎 https://t.co/BzcELOzT80;original;;2022-03-13T13:23:10.000Z;8;2;0;4;https://twitter.com/TeweL0101/status/1502998705720684549;;;;;;;;;;;;
1502998623709280000,00;tukanglas;Tukanglas_plg;@geloraco Sertifikasi halal sdh seharusnya diurus pemerintah krn menyangkut pelayanan publik bukan oleh ormas.Apalagi menyangkut persoalan biaya hrs berdasarkan peraturan pemerintah belum lagi soal akuntabilitas;;;;;;;;;;;;;;;;;;;;
"Sebaiknya mui membereskan kasus yg menimpa pengurusnya dlm jaringan teroris""";replied_to;1,50284E+18;2022-03-13T13:22:50.000Z;0;0,00;0;0;https://twitter.com/Tukanglas_plg/status/1502998623709282314;@geloraco;;;;;;;;;;;;;;
1502998565769320000,00;Den Bagus;masmiki;@radixwp @RumiYan32691138 @PakkatDayak Dia ngk phm bang,di TNI ad kesatuan anti teror pun sy yakin dia ngk tahu.;;;;;;;;;;;;;;;;;;;;
Klo dia tahu;ngk mgkn nyuruh densus.;;;;;;;;;;;;;;;;;;;;;;
Yg dia tahu jk disebut teroris; brarti hrs densus yg tangani;klo tdk brarti densus musuh islam. Krn slm ini kbtulan muslim semua yg dihajar.;;;;;;;;;;;;;;;;;;;;;
"Segitu doang pemahamannya.""";replied_to;1,503E+18;2022-03-13T13:22:37.000Z;2;0,00;0;0;https://twitter.com/masmiki/status/1502998565769322498;@radixwp,@RumiYan32691138,@PakkatDayak;;;;;;;;;;;;;;
1502998550778500000,00;📷 Copypaste All Rights Reserved;ibnulbahrayni;Bincang-bincang Dengan Mantan Teroris Tentang Akar Pemikiran Teroris.;;;;;;;;;;;;;;;;;;;;
"Sedang Live sekarang : https://t.co/afDKsN1Pq1 https://t.co/pt7yLbBm5M""";original;;2022-03-13T13:22:33.000Z;2;1,00;0;1;https://twitter.com/ibnulbahrayni/status/1502998550778507271;;;;;;;;;;;;;;;
1502998415747080000,00;❤❤NKRI;DaoedGauwan;@FatonyMas @PakkatDayak Itu korban teroris di Samarinda;replied_to;1502965347007180000,00;2022-03-13T13:22:01.000Z;1;0;1;0;https://twitter.com/DaoedGauwan/status/1502998415747084289;@FatonyMas,@PakkatDayak;;;;;;;;;;;
1502998404317990000,00;Vêèläa🪶;VeelaaRhie;Sisa di MUI stlh ga terbitkan Label Halal dan (semoga realisasi) sertifikasi ulama : ;;;;;;;;;;;;;;;;;;;;
🤓 Teroris ;;;;;;;;;;;;;;;;;;;;;;;
🤓 Korlap demo dgn gelar palsu ;;;;;;;;;;;;;;;;;;;;;;;
🤓 Aki2 Kadrun;;;;;;;;;;;;;;;;;;;;;;;
🤓 Alumni 212 n pea 212 ;;;;;;;;;;;;;;;;;;;;;;;
🤓 Samvah ;;;;;;;;;;;;;;;;;;;;;;;
"😂😭 #BubarkanMUI""";original;;2022-03-13T13:21:58.000Z;16;1,00;2;3;https://twitter.com/VeelaaRhie/status/1502998404317999109;;BubarkanMUI;;;;;;;;;;;;;
1502998351880490000,00;Bryok Putra Aceh;BryokAceh;@RohmansahRoi @maspiyuaja Anak kecil ini korban selamat dari serangan TERORIS https://t.co/YcRJzCZ7mm;replied_to;1502492928660300000,00;2022-03-13T13:21:46.000Z;3;0;0;1;https://twitter.com/BryokAceh/status/1502998351880491010;@RohmansahRoi,@maspiyuaja;;;;;;;;;;;
1502998329567110000,00;BAGUSPATI66;Winardi_641;__ MIRISNYA LAGI ADA WAKIL RAKYAT YANG SUDAH RUSAK JALAN PIKIRANNYA,DENGAN MEMBELA TERORIS.;;;;;;;;;;;;;;;;;;;;
"😎 https://t.co/pcwgx5TF51""";quoted;1,50298E+18;2022-03-13T13:21:40.000Z;1;0,00;0;0;https://twitter.com/Winardi_641/status/1502998329567117315;;;;;;;;;;;;;;;
1502998286185430000,00;@aanat;aanat33842520;@cliffordlevy @bopanc PITIN IS TERORIS IN UKRAINE LAND;;;;;;;;;;;;;;;;;;;;
"Z"""" = ANTI UKRAINE LEADER";;;;;;;;;;;;;;;;;;;;;;;
SO ... WINNER AND GAME OVER !!!;;;;;;;;;;;;;;;;;;;;;;;
NO RUSSIA AND NO PUTIN;;;;;;;;;;;;;;;;;;;;;;;
....;;;;;;;;;;;;;;;;;;;;;;;
UKRAINE THE POWER COUNTRY;;;;;;;;;;;;;;;;;;;;;;;
LOOK MAP'S AND SIMBOLIC !!!!;;;;;;;;;;;;;;;;;;;;;;;
"✊🤛🤜👊👍🙌 🇺🇦 🖖 https://t.co/m8VxPyQkdK""";replied_to;1,50275E+18;2022-03-13T13:21:30.000Z;0;0,00;0;0;https://twitter.com/aanat33842520/status/1502998286185435136;@cliffordlevy,@bopanc;;;;;;;;;;;;;;
1502998269953110000,00;SANGKAR EMAS;ab_anward;@Himan67392484 @TofaTofa_id 😂😂😂 takut dicariin teroris;replied_to;1502997092704610000,00;2022-03-13T13:21:26.000Z;1;0;0;0;https://twitter.com/ab_anward/status/1502998269953118211;@Himan67392484,@TofaTofa_id;;;;;;;;;;;
1502998269273990000,00;M Kotjosoengkono 🇮🇩;M_Katjasungkana;@ricosiswandi @Narantaka14 Densus ga sengaja matiin teroris, reflek mempertahankan diri dr serangan teroris sj, menyalak lah itu senjata. Membunuh teroris bukan hal yg mudah, tanpa kekuatan yg luar biasa seperti naluri mempertahankan nyawa sendiri sulit u;replied_to;1502950154244000000,00;2022-03-13T13:21:26.000Z;1;0;3;0;https://twitter.com/M_Katjasungkana/status/1502998269273997312;@ricosiswandi,@Narantaka14;;;;;;;;;;;
1502998239921920000,00;bambang mulyono;bambangmulyono2;@SulfakarN Kata teroris...;replied_to;1502997371600440000,00;2022-03-13T13:21:19.000Z;0;0;0;0;https://twitter.com/bambangmulyono2/status/1502998239921926150;@SulfakarN;;;;;;;;;;;
1502998158627920000,00;Santi Nurwahid;NurwahidSanti;@sundingjalila Semoga dengan adanya dialog damai ini dapat menyelesaikan konflik di Papua khususnya para teroris OPM;replied_to;1502842418248710000,00;2022-03-13T13:21:00.000Z;0;0;0;0;https://twitter.com/NurwahidSanti/status/1502998158627926021;@sundingjalila;;;;;;;;;;;
1502998142370820000,00;Santi Nurwahid;NurwahidSanti;@sundingjalila Semoga dengan adanya dialog damai ini dapat menyelesaikan konflik di Papua khususnya para teroris OPM;replied_to;1502842415748890000,00;2022-03-13T13:20:56.000Z;1;0;1;0;https://twitter.com/NurwahidSanti/status/1502998142370820096;@sundingjalila;;;;;;;;;;;
1502997891421410000,00;Supri Ag.;AgusSup39011241;@HurryKoRn Atau mungkin karena mui isinya ulama2 jadi pasti jujur mengelola uangnya, tidak beli mobil mewah, tidak dikorupsi, tidak dipakai kepentingan pribadi, tidak biayai teroris.;replied_to;1502977929965290000,00;2022-03-13T13:19:56.000Z;0;0;0;0;https://twitter.com/AgusSup39011241/status/1502997891421417475;@HurryKoRn;;;;;;;;;;;
1502997863097250000,00;RONI;smile_guys;@HASapardan Hidup adalah Pilihan Gus, Doi Sdh Dikaruniai Sbg Seorang Dokter Malah Milih Jadi TERORIS...;;;;;;;;;;;;;;;;;;;;
"MATI SANGIT deh 🤭""";replied_to;1,50299E+18;2022-03-13T13:19:49.000Z;1;0,00;1;0;https://twitter.com/smile_guys/status/1502997863097253888;@HASapardan;;;;;;;;;;;;;;
1502997619945380000,00;Termite Kingdom;RickyNtermitech;@hanendra_s @Denia_Hasan99 hanya kaum teroris spt anda yg gak baik hidup di NKRI;replied_to;1502667996308770000,00;2022-03-13T13:18:51.000Z;0;0;0;0;https://twitter.com/RickyNtermitech/status/1502997619945385985;@hanendra_s,@Denia_Hasan99;;;;;;;;;;;
1502997483051690000,00;🇮🇩 baharirwan 🇵🇸;baharirwan2;Pendeta Ini Mengusulkan, Menteri Agama untuk Menghapus 300 Ayat di Al-Qur’an: Teroris Itu Datang dari Pesantren!;;;;;;;;;;;;;;;;;;;;
Wah ini sudah keterlaluan jauh lompat pagarnya 🤔;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/XcIQ959bDD""";original;;2022-03-13T13:18:18.000Z;1;1,00;1;1;https://twitter.com/baharirwan2/status/1502997483051696130;;;;;;;;;;;;;;;
1502997434624260000,00;Koharrasmadi;Koharrasmadi1;@Rosedah76 Komnas Ham ini pembela teroris atau gimana ini..;replied_to;1502980813347980000,00;2022-03-13T13:18:07.000Z;3;0;0;0;https://twitter.com/Koharrasmadi1/status/1502997434624266241;@Rosedah76;;;;;;;;;;;
1502997234832440000,00;Bryok Putra Aceh;BryokAceh;@iwanjanuarcom Mereka berpendidikan tinggi tapi memilih jalan jadi TERORIS, https://t.co/bTDFUnKSoH;replied_to;1502066414810970000,00;2022-03-13T13:17:19.000Z;0;0;0;0;https://twitter.com/BryokAceh/status/1502997234832449538;@iwanjanuarcom;;;;;;;;;;;
1502997226762920000,00;Radix WP;radixwp;@RumiYan32691138 @masmiki @PakkatDayak Makin keliatan dia org yg sewot teroris islam diperangi. Ga heran klo dia setuju agenda para teroris itu.;;;;;;;;;;;;;;;;;;;;
https://t.co/y2IrE6XDxu;;;;;;;;;;;;;;;;;;;;;;;
Btw OPM itu separatis bersenjata; lbh mematikan drpd teroris. Makanya yg ngelawan TNI;" bukan Densus 88.""";quoted;1,503E+18;2022-03-13T13:17:17.000Z;1;0;0;0;https://twitter.com/radixwp/status/1502997226762928132;@RumiYan32691138,@masmiki,@PakkatDayak;;;;;;;;;;;;
1502997219150280000,00;Syafruddin Hokel Hokel;SyafruddinHokel;@papa_loren Itu kelebihan densus 99 kalau diduga teroris tidak bersenjata langsung dor, tapi kalau teroris  yg bersenjata seperti di papua langsung basah celana kolornya.;replied_to;1502455079856570000,00;2022-03-13T13:17:16.000Z;0;0;0;0;https://twitter.com/SyafruddinHokel/status/1502997219150282752;@papa_loren;;;;;;;;;;;
1502997180398780000,00;Rajawali888lim;rajawali888lim;@detikcom dgn arti Mimin mau belain teroris gitu.🙄;replied_to;1502413877211970000,00;2022-03-13T13:17:06.000Z;0;0;0;0;https://twitter.com/rajawali888lim/status/1502997180398784518;@detikcom;;;;;;;;;;;
1502997104243130000,00;KH.Dr. ISINE MAIDO tok.;BBerizik;@bungfrankz Gercep kalo soal teroris..;replied_to;1502955246988900000,00;2022-03-13T13:16:48.000Z;1;0;0;0;https://twitter.com/BBerizik/status/1502997104243130370;@bungfrankz;;;;;;;;;;;
1502997101424540000,00;rudy jame;jame_rudy;@PradiptaArya4 @adiachen84 @Julian303 @Dennysiregar7 Teroris medsos bengkok tuh.... 🤣🤣🤣;replied_to;1502971302449080000,00;2022-03-13T13:16:47.000Z;1;0;1;0;https://twitter.com/jame_rudy/status/1502997101424541697;@PradiptaArya4,@adiachen84,@Julian303,@Dennysiregar7;;;;;;;;;;;
1502997095317660000,00;Sulfakar Nadjamuddin;SulfakarN;@bambangmulyono2 Taliban sekarang yg memimpin bos, itu cuma kambing hitam saja, Isis buatan mereka sendiri yg teriak teriak teroris;replied_to;1502996383858490000,00;2022-03-13T13:16:46.000Z;0;0;1;0;https://twitter.com/SulfakarN/status/1502997095317667844;@bambangmulyono2;;;;;;;;;;;
1502997094889820000,00;Bukan K-Drone;BukanKDrone;@detikcom Inikah yg kalian bela2 itu? Secara logika : Pembela Teroris adalah org yg punya kepentingan dgn Teroris, sahabat Teroris dan bisa jg bagian dari Terorisme! https://t.co/z3jmCgh3m9;replied_to;1502413877211970000,00;2022-03-13T13:16:46.000Z;0;0;0;0;https://twitter.com/BukanKDrone/status/1502997094889828364;@detikcom;;;;;;;;;;;
1502996910818400000,00;💦🍀🐬Dauphine🐬🍀💦;_Dauph1ne_;@Rian__Az Heran aja liat mrk.. terorisnya mrk bela, korban2 teroris selama ini apa pernah mrk bela? ;;;;;;;;;;;;;;;;;;;;
Gregetan bgt;" om Ri.. 😤""";replied_to;1,503E+18;2022-03-13T13:16:02.000Z;3,00;0;1;1;https://twitter.com/_Dauph1ne_/status/1502996910818406400;@Rian__Az;;;;;;;;;;;;;
1502996867336270000,00;Den Bagus;masmiki;@RumiYan32691138 @radixwp @PakkatDayak 🤣 km ngk ngerti brarti 🤣.;;;;;;;;;;;;;;;;;;;;
Km tahu sejarah mereka tidak??;;;;;;;;;;;;;;;;;;;;;;;
Trs km tahu teroris yg dihajar densus tidk?;;;;;;;;;;;;;;;;;;;;;;;
Klo ngk tahu; udah;" ngk usah bw2x mereka""";replied_to;1,503E+18;2022-03-13T13:15:52.000Z;0;0;0;0;https://twitter.com/masmiki/status/1502996867336273921;@RumiYan32691138,@radixwp,@PakkatDayak;;;;;;;;;;;;
1502996751485130000,00;Opsiin;opsiin;Ukraina Kutuk Rusia Serang Tempat Pelatihan Militer: Teroris! – CNBC Indonesia – Media Informasi – https://t.co/Nled0jJqHR https://t.co/c90fGp7hbJ;original;;2022-03-13T13:15:24.000Z;0;0;0;0;https://twitter.com/opsiin/status/1502996751485132802;;;;;;;;;;;;
1502996741993680000,00;Misi dari Turki Utsmani;AbuKahfr;maka dari itu jgn pernah memelintir video orang lain untuk dijadikan sumber.. Pahami dulu makna teroris sebenarnya jgn main asal clip aja tuh video.. Sya yakin maksudnya mbah moen tidak seperti yg antum pikirkan.. Hati hati lho mas https://t.co/eDRBay1d8l;quoted;1502995152838670000,00;2022-03-13T13:15:22.000Z;0;0;0;0;https://twitter.com/AbuKahfr/status/1502996741993680902;;;;;;;;;;;;
1502996556256970000,00;Gwijaya;gmitra200;@P3nj3l4j4h_id Parahhhhh....biang teroris ya. Sikattttt;replied_to;1502681733916870000,00;2022-03-13T13:14:37.000Z;1;0;0;0;https://twitter.com/gmitra200/status/1502996556256972802;@P3nj3l4j4h_id;;;;;;;;;;;
1502996536539570000,00;The Doctor;Rian__Az;@_Dauph1ne_ Orang tolol pendukung teroris otak sungsang nggak usah diladenin Ophin....;;;;;;;;;;;;;;;;;;;;
"Tinggalin aja""";replied_to;1,503E+18;2022-03-13T13:14:33.000Z;2;0,00;1;0;https://twitter.com/Rian__Az/status/1502996536539578370;@_Dauph1ne_;;;;;;;;;;;;;;
1502996530088710000,00;bambang mulyono;bambangmulyono2;@SulfakarN Kata teroris....;replied_to;1502987761854570000,00;2022-03-13T13:14:31.000Z;0;0;1;0;https://twitter.com/bambangmulyono2/status/1502996530088710146;@SulfakarN;;;;;;;;;;;
1502996501408390000,00;Polsek Kawasan pelabuhan tg emas Semarang;KPTErestabessmg;*Kisah Pengejaran Teroris :*;;;;;;;;;;;;;;;;;;;;
SUKOHARJO - Cerita tentang pengejaran dokter Sunardi; tersangka teroris yang ditembak densus 88 AT di Sukoharjo;" menyisakan banyak cerita di lokasi. https://t.co/smrTYSk5bT""";original;;2022-03-13T13:14:24.000Z;6;0;0;1;https://twitter.com/KPTErestabessmg/status/1502996501408391171;;;;;;;;;;;;;
1502996491589200000,00;Tukang Belek;LopsCTS;@RumiYan32691138 @PakkatDayak Gak apa, tembak mati aja semua teroris. Udh keliatan kok golongannya. Teroris pasti bela teroris. Densus hanya nganter mereka buat ketemu bidadari kok. Jangan marah2 lah. Teroris banyak yg mati di tembak, negara makin tenang.;replied_to;1502984272826670000,00;2022-03-13T13:14:22.000Z;10;0;0;0;https://twitter.com/LopsCTS/status/1502996491589206019;@RumiYan32691138,@PakkatDayak;;;;;;;;;;;
1502996380696330000,00;Aen Nurrochman;Aen_isme;@AhJempol @John_Banting02 @Bilan1166 @corrections71 @pisangjerukape1 @KRMTRoySuryo2 Mata lo picek jaman beye .. 🤪;;;;;;;;;;;;;;;;;;;;
Ni contoh atu dot ..;;;;;;;;;;;;;;;;;;;;;;;
"https://t.co/B5i1kQbZH2""";replied_to;1,50295E+18;2022-03-13T13:13:56.000Z;0;0,00;0;0;https://twitter.com/Aen_isme/status/1502996380696330244;@AhJempol,@John_Banting02,@Bilan1166,@corrections71,@pisangjerukape1,@KRMTRoySuryo2;;;;;;;;;;;;;;
1502996318003740000,00;Ricky S K;RickySk2908;Setuju, koq bisa ngga tau didalam ada teroris, sedangkan keterlibatan anggota tidak bisa dipungkiri, saya setuju bila sertifikasi halal diambil alih @kemenag_RI agar dana sertifikasi halal tidak disalah gunakan. https://t.co/oY41FzvXbM;quoted;1502890699154340000,00;2022-03-13T13:13:41.000Z;0;0;0;0;https://twitter.com/RickySk2908/status/1502996318003744772;@Kemenag_RI;;;;;;;;;;;
1502996249552640000,00;미미;GodlessThemis;Idealnya teroris gak kemana-mana, diem dirumah aja. Jadi kan gak meledak-ledak ditempat orang lain. https://t.co/Gr2MD0Q94z;quoted;1502448483684420000,00;2022-03-13T13:13:24.000Z;2;0;0;0;https://twitter.com/GodlessThemis/status/1502996249552642053;;;;;;;;;;;;
1502996122771410000,00;Jacky Latuhihin;JackyLatuhihin;"@Mom_Elfatih @gagal_hijrah Teroris mah ""SaH di Dor"" 🤣😂";replied_to;1502661285678550000,00;2022-03-13T13:12:54.000Z;0;0;0;0;https://twitter.com/JackyLatuhihin/status/1502996122771415040;@Mom_Elfatih,@gagal_hijrah;;;;;;;;;;;
1502996109290990000,00;Maknya_Olla8273🍒🍒;WangiDongAh;Klo ada teroris ke atau di tembak komnasHAM sibuk investigasi,tp kalau polisi dan warga sipil yg jadi korban bom teroris mereka diam,seolah yg jadi korban bukan termasuk kategori manusia;;;;;;;;;;;;;;;;;;;;
Siapa sebenarnya komnasHAM ini?;;;;;;;;;;;;;;;;;;;;;;;
"Ada yg bisa jawab?""";original;;2022-03-13T13:12:51.000Z;0;0,00;0;0;https://twitter.com/WangiDongAh/status/1502996109290995712;;;;;;;;;;;;;;;
1502995842265120000,00;JURAGAN KERUPUK KULIT ERA 4.0;dorokdoker;@RafiskiReihan @Hjyahya2 @TaufikDamas Harun masiku bacotan basi. Yg makar2 &amp;;;;;;;;;;;;;;;;;;;;
1502995824602900000,00;AsraWatch;watch_asra;@democrazymedia Ada teroris yg sudah di tangkap. menjalani hukuman. Dan memberikan alasan knp mereka membom. Nah kita lebih percaya mereka. Pelaku teroris sendiri atau BNPT yg ngarang2 cerita versi mrk sendiri soal teroris ? Eek kebo lah!!;replied_to;1502972742311710000,00;2022-03-13T13:11:43.000Z;0;0;0;0;https://twitter.com/watch_asra/status/1502995824602906624;@democrazymedia;;;;;;;;;;;
1502995806076670000,00;Iwan Santoso;IwanSan58231658;@kumparan Ko aneh ya..orang yg katanya teroris sangat mudah di temukan, ini koruptor ko licin banget, Polisi niat ga nyari nya...atau ada backing penguasa..aneh pisan...;replied_to;1502413944584950000,00;2022-03-13T13:11:39.000Z;0;0;0;0;https://twitter.com/IwanSan58231658/status/1502995806076678144;@kumparan;;;;;;;;;;;
