"tweet id","name","username","tweet text","reference type","reference id","created at","like","quote","reply","retweet","tweet url","mentions","hashtags","","","","","","","","","",""
"1503280855174700032.00","ðŸ‡®ðŸ‡©Marulitua PurbaðŸ‡®ðŸ‡©","MarulituaPurba5","@Cintada16 Kalau ada pekikan itu artiny sudah disusupi teroris, karwna saat teroris membantai selalu sebut kata itu","replied_to","1503202965481730048.00","2022-03-14T08:04:20.000Z","1","0","0","0","https://twitter.com/MarulituaPurba5/status/1503280855174705154","@Cintada16","","","","","","","","","","",""
"1503280458037029888.00","Leonard Han","leonardhan","@CANDUKEBELET @emerson_yuntho @MUIPusat jangan2 buat dana terorisme .... kan udah lama pengurusnya berkali2 ada yang ditangkap krn terlibat kegiatan2 teroris https://t.co/FTzv3n8PHP","replied_to","1503252135609489920.00","2022-03-14T08:02:45.000Z","0","0","0","0","https://twitter.com/leonardhan/status/1503280458037030912","@CANDUKEBELET,@emerson_yuntho,@MUIPusat","","","","","","","","","","",""
"1503280294958299904.00","Jayadinata","Jayadin46137508","@RyaWiedy Terlalu cetek utk seorang teroris!!!","replied_to","1503251358480150016.00","2022-03-14T08:02:06.000Z","0","0","0","0","https://twitter.com/Jayadin46137508/status/1503280294958301188","@RyaWiedy","","","","","","","","","","",""
"1503280116507739904.00","Tri Putri R.â™¥ï¸ðŸ‡®ðŸ‡©","yangmi3pr","Pengejaran aparat Densus 88 terhadap tersangka Teroris dr Sunardi menyibak fakta baru. Seorang saksi mata, (Joko) nama samaran menuturkan bahwa kejar mengejar antara petugas Densus88 dan tersangka Teroris dr Sunardi benar benar terjadi dan dramatis....","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"https://t.co/9TchVODjtj https://t.co/fCVAftdOfk""","original","","2022-03-14T08:01:24.000Z","1","0.00","0","0","https://twitter.com/yangmi3pr/status/1503280116507746308","","","","","","","","","","","","","","",""
"1503279865046650112.00","Arnold Lie","ArnoldLie5","@Speedtrap_ Eks teroris","replied_to","1503248744698899968.00","2022-03-14T08:00:24.000Z","0","0","0","0","https://twitter.com/ArnoldLie5/status/1503279865046659073","@Speedtrap_","","","","","","","","","","",""
"1503279852966720000.00","Boy selor","boy_selor","@gemanawacita @MUIPusat @mohmahfudmd @YaqutCQoumas saya sangat setuju MUI itu dibubarkan biar tidak menjadi tempat berlindungnya HTI dan Teroris serta Radikalis","replied_to","1502662662047480064.00","2022-03-14T08:00:21.000Z","0","0","0","0","https://twitter.com/boy_selor/status/1503279852966727680","@gemanawacita,@MUIPusat,@mohmahfudmd,@YaqutCQoumas","","","","","","","","","","",""
"1503279797979729920.00","ngedabrus, king of lip service","goeshai","@republikaonline Gmana ini pak @cholilnafis @MUIPusat apa mau dibiarkan saja org2 sprti ini dg leluasa melabeli ajaran islam sbg bibit terorisme?? Kl dibiarkan saja tanpa diambil tindakan bisa2 islam diseluruh dunia dicap sbg agama kekerasan, agama pengha","replied_to","1503269838940110080.00","2022-03-14T08:00:08.000Z","0","0","0","0","https://twitter.com/goeshai/status/1503279797979738114","@republikaonline,@cholilnafis,@MUIPusat","","","","","","","","","","",""
"1503279645092760064.00","mata uang digital","OkkySurya3","kok murah amat vonis teroris curiga lobian tingkat tinggi nih harus ditelusuri #BebaskanMunarman","original","","2022-03-14T07:59:31.000Z","0","0","0","0","https://twitter.com/OkkySurya3/status/1503279645092765697","","BebaskanMunarman","","","","","","","","","",""
"1503279590734650112.00","anak ustad","pelerkaeya","@impreatix teroris.","replied_to","1503278893481959936.00","2022-03-14T07:59:18.000Z","0","0","0","0","https://twitter.com/pelerkaeya/status/1503279590734655488","@impreatix","","","","","","","","","","",""
"1503279474346880000.00","KETTLER","inong911","@tonnypriatna86 @ekowboy2 Udah di susupin teroris","replied_to","1503236911737200128.00","2022-03-14T07:58:50.000Z","0","0","0","0","https://twitter.com/inong911/status/1503279474346889219","@tonnypriatna86,@ekowboy2","","","","","","","","","","",""
"1503279221245819904.00","mata uang digital","OkkySurya3","kok murah amat vonis teroris https://t.co/AW8PwIRONu","quoted","1503271381517040128.00","2022-03-14T07:57:50.000Z","0","0","0","0","https://twitter.com/OkkySurya3/status/1503279221245825028","","","","","","","","","","","",""
"1503278936100239872.00","Drama King","JalanLuru5","Ini bagus, apa yang diucapkan Yusuf adalah fakta. ","","","","","","","","","","","","","","","","","","","",""
"Novel ini dengan kata lain menyamakan teroris dengan umat Islam"," sangat menyesatkan dan bisa menyakiti hati umat Islam. ","","","","","","","","","","","","","","","","","","","","","",""
"Kedua menunjukkan ada kemiripan pemahaman antara teroris dgn Novel karena dia akui teroris sbg umat Islam. https://t.co/bYZeT0yELL""","quoted","1502959597186779904","2022-03-14T07:56:42.000Z","0","0.00","0","0","https://twitter.com/JalanLuru5/status/1503278936100249601","","","","","","","","","","","","","","",""
"1503278665517329920.00","Dr. DENIA, SE. MM. MA. M.han/MAWAR MERAH PUTIH","Denia_Hasan99","Saudara/Saudariku Sebangsa dan Setanah Air Indonesia.","","","","","","","","","","","","","","","","","","","",""
"Mari Kita Dukung  @DivHumas_Polri Densus 88 untuk membasmi semua Gerombolan Teroris yg hendak menghancurkan Negeri ini.","","","","","","","","","","","","","","","","","","","","","","",""
"Kiranya ALLAH SWT melindungi anggota Polri ( Densus 88) agar selamat menjalankan Tugas mereka. ðŸ˜‡ðŸ˜˜ https://t.co/9WCa3REgda""","quoted","1503183544650459904","2022-03-14T07:55:38.000Z","3","0.00","0","0","https://twitter.com/Denia_Hasan99/status/1503278665517338625","@DivHumas_Polri","","","","","","","","","","","","","",""
"1503278656105240064.00","Fatur Wae","fatur_wae","@RD_4WR1212 Katanya tindak tegas teroris  ..... Tapi vonisnya seperti maling ayam","replied_to","1503239994542099968.00","2022-03-14T07:55:35.000Z","1","0","0","0","https://twitter.com/fatur_wae/status/1503278656105242628","@RD_4WR1212","","","","","","","","","","",""
"1503278344963379968.00","KenshinðŸKRâ„¢","Kenshin__KR","Bos Teroris cuma 8 tahun penjara ???","","","","","","","","","","","","","","","","","","","",""
"Bangsaatt!!!! ðŸ”ª","","","","","","","","","","","","","","","","","","","","","","",""
"Cc :","","","","","","","","","","","","","","","","","","","","","","",""
"@KejaksaanRI","","","","","","","","","","","","","","","","","","","","","","",""
"#HukumMatiMunarman.","","","","","","","","","","","","","","","","","","","","","","",""
"#HukumMatiPengkhianatRI https://t.co/Ftro7QbFXQ""","quoted","1503275816444059904","2022-03-14T07:54:21.000Z","0","0.00","0","0","https://twitter.com/Kenshin__KR/status/1503278344963383296","@KejaksaanRI","HukumMatiMunarman,HukumMatiPengkhianatRI","","","","","","","","","","","","",""
"1503278333294899968.00","POSKOTA BANTEN","PoskotaBanten","Tembak Mati Tersangka Teroris dr Sunardi, Ahli Psikologi Forensik: Harusnya Densus 88 Anti Teror Dilengkapi Body Camera untuk Buktikan Lawful atau Unlwful Killing https://t.co/a5WTJ7cMlQ","original","","2022-03-14T07:54:18.000Z","0","0","0","0","https://twitter.com/PoskotaBanten/status/1503278333294907393","","","","","","","","","","","",""
"1503278319164280064.00","Johan Christian Bire","ybire","@nuzularham @masceng_ @detikcom Ia guru lu teroris berdaulat ke isis di makassar","replied_to","1503244259792610048.00","2022-03-14T07:54:15.000Z","0","0","0","0","https://twitter.com/ybire/status/1503278319164289027","@nuzularham,@masceng_,@detikcom","","","","","","","","","","",""
"1503278260553400064.00","GeolandaðŸ‡®ðŸ‡©","geol_anda","@DiantoviaT @detikcom Terdeteksi bangian sel terroris","replied_to","1502534955859010048.00","2022-03-14T07:54:01.000Z","0","0","0","0","https://twitter.com/geol_anda/status/1503278260553400323","@DiantoviaT,@detikcom","","","","","","","","","","",""
"1503278126595379968.00","Akun Cadangan","AbabilSemprong","@Rizmaya__ Aq dukung pembubaran densus 88..","","","","","","","","","","","","","","","","","","","",""
"Percuma mreka kerja klo hasilnya caci n maki bhkan vonis teroris yg ringan..""","replied_to","1503275816444059904","2022-03-14T07:53:29.000Z","0","0.00","0","0","https://twitter.com/AbabilSemprong/status/1503278126595383297","@Rizmaya__","","","","","","","","","","","","","",""
"1503278038016219904.00","aswin123","diskon123","@Rizmaya__ Padahal kejahatan nya sudah termasuk dalam kategori teroris (menghilangkan nyawa manusia), mungkin tunggu membunuh 200 orang kayak bom bali baru bisa dikasih hukuman mati..ðŸ¥±ðŸ˜¤","replied_to","1503275816444059904.00","2022-03-14T07:53:08.000Z","0","0","0","0","https://twitter.com/diskon123/status/1503278038016225284","@Rizmaya__","","","","","","","","","","",""
"1503277910253530112.00","GeolandaðŸ‡®ðŸ‡©","geol_anda","@aoeliaRF @tresaple @limkhokpheng @detikcom Terroris siap mati syangid.. Nangkapnya pake kulonuwun kah??? ðŸ¤­","replied_to","1502759227387170048.00","2022-03-14T07:52:38.000Z","0","0","1","0","https://twitter.com/geol_anda/status/1503277910253531142","@aoeliaRF,@tresaple,@limkhokpheng,@detikcom","","","","","","","","","","",""
"1503277883938139904.00","ILAL MAULANA","ILALMAULANA6","@republikaonline Kalau Semua pesantren teroris, tempat ibadah anda hancur ga sempet renov","replied_to","1503269838940110080.00","2022-03-14T07:52:31.000Z","0","0","0","0","https://twitter.com/ILALMAULANA6/status/1503277883938144259","@republikaonline","","","","","","","","","","",""
"1503277827260509952.00","Pebby Mbot","PebbyMbot","ayoo....yg pada mau protes ama  densus 88 soal dokter teroris,  sekalian deh..densus 88 maah siaaapðŸ’ª https://t.co/DoJesW6JrQ","original","","2022-03-14T07:52:18.000Z","0","0","0","0","https://twitter.com/PebbyMbot/status/1503277827260518403","","","","","","","","","","","",""
"1503277682624450048.00","A N K","AnKwardana","@Speedtrap_ Emang ini yg sok agamais  tapi teroris punya hak apa ngomong ... Sampah2 ginian anggap aja taik","replied_to","1503248744698899968.00","2022-03-14T07:51:43.000Z","0","0","0","0","https://twitter.com/AnKwardana/status/1503277682624458753","@Speedtrap_","","","","","","","","","","",""
"1503277628869900032.00","Nandan Atmadisastra ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©","NandanAtmadisa2","@RohmansahRoi @maspiyuaja Saya juga Islam.....dan berdoa mudah mudahan SEMUA TERORRIS DAN PENDUKUNG TERRORIS CEPET MODAR SEMUA.....!!!!!.","","","","","","","","","","","","","","","","","","","",""
"Aamiin Ya Allah Ya Rabb.....ðŸ¤²ðŸ¤²""","replied_to","1502492928660300032","2022-03-14T07:51:30.000Z","0","0.00","0","0","https://twitter.com/NandanAtmadisa2/status/1503277628869906433","@RohmansahRoi,@maspiyuaja","","","","","","","","","","","","","",""
"1503277380437440000.00","bisoa.","Lion33432792","MUi Layak di bubarkan.","","","","","","","","","","","","","","","","","","","",""
